,0,1,2,3,4,5,6,7
667,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,62,38:17:c3:c8:01:da,0
668,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
669,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
670,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
671,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
672,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
673,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,59,38:17:c3:c8:01:da,1
674,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
675,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,61,b4:5d:50:ce:2e:8a,0
676,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
677,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
678,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
679,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
680,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
681,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
682,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,58,60,38:17:c3:c8:01:da,0
683,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,39,38:17:c3:c8:01:da,1
684,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,61,b4:5d:50:ce:2e:8a,0
685,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
686,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,39,38:17:c3:c8:01:da,1
687,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
688,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
689,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
690,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
691,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,61,38:17:c3:c8:01:da,0
692,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
693,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
694,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,61,38:17:c3:c8:01:da,0
695,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,39,38:17:c3:c8:01:da,1
696,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
697,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,58,60,b4:5d:50:ce:2e:8a,1
698,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
699,8c:85:90:b1:d0:3b,OS-X,b4:5d:50:ce:2e:8a,AC,58,57,38:17:c3:c8:01:da,1
700,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
701,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
702,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,50,58,b4:5d:50:ce:2e:8a,0
703,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
704,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
705,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,59,b4:5d:50:ce:2e:8a,0
706,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,61,58,38:17:c3:c8:01:da,1
707,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,41,41,38:17:c3:c8:01:da,1
708,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
709,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,59,b4:5d:50:ce:2e:8a,1
710,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
711,8c:85:90:b1:d0:3b,OS-X,b4:5d:50:ce:2e:8a,AC,60,59,38:17:c3:c8:01:da,1
712,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,59,b4:5d:50:ce:2e:8a,0
713,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,37,38:17:c3:c8:01:da,1
714,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,59,b4:5d:50:ce:2e:8a,0
715,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
716,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
717,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,51,60,b4:5d:50:ce:2e:8a,0
718,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,58,59,38:17:c3:c8:01:da,0
719,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,44,44,38:17:c3:c8:01:da,1
720,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,59,b4:5d:50:ce:2e:8a,0
721,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
722,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
723,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
724,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
725,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
726,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
727,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
728,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
729,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
730,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,58,38:17:c3:c8:01:da,1
731,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
732,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
733,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,57,59,38:17:c3:c8:01:da,0
734,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
735,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
736,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
737,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
738,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
739,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,59,38:17:c3:c8:01:da,1
740,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
741,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
742,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
743,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
744,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
745,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,58,59,38:17:c3:c8:01:da,0
746,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
747,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
748,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
749,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,39,38:17:c3:c8:01:da,1
750,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
751,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
752,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
753,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
754,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,62,38:17:c3:c8:01:da,0
755,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
756,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
757,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,58,60,38:17:c3:c8:01:da,0
758,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
759,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
760,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
761,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
762,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,60,b4:5d:50:ce:2e:8a,0
763,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,57,59,38:17:c3:c8:01:da,0
764,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
765,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,59,b4:5d:50:ce:2e:8a,0
766,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,58,38:17:c3:c8:01:da,1
767,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
768,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
769,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,56,62,38:17:c3:c8:01:da,0
770,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,42,40,38:17:c3:c8:01:da,1
771,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
772,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,58,b4:5d:50:ce:2e:8a,1
773,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,43,38,38:17:c3:c8:01:da,1
774,8c:85:90:b1:d0:3b,unknown,b4:5d:50:ce:2e:8a,AC,61,62,38:17:c3:c8:01:da,1
775,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
776,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
777,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
778,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,59,38:17:c3:c8:01:da,1
779,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
780,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
781,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
782,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,60,b4:5d:50:ce:2e:8a,1
783,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,43,40,38:17:c3:c8:01:da,1
784,8c:85:90:b1:d0:3b,unknown,b4:5d:50:ce:2e:8a,AC,59,56,38:17:c3:c8:01:da,1
785,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
786,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,39,38:17:c3:c8:01:da,1
787,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
788,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,58,38:17:c3:c8:01:da,1
789,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
790,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
791,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,59,38:17:c3:c8:01:da,1
792,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,37,38:17:c3:c8:01:da,1
793,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
794,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
795,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
796,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
797,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
798,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,43,40,38:17:c3:c8:01:da,1
799,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
800,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
801,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,43,37,38:17:c3:c8:01:da,1
802,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
803,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,58,60,38:17:c3:c8:01:da,0
804,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
805,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
806,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
807,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
808,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
809,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,62,38:17:c3:c8:01:da,0
810,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
811,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
812,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
813,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
814,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
815,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,61,62,38:17:c3:c8:01:da,0
816,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
817,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
818,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
819,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,46,40,38:17:c3:c8:01:da,1
820,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
821,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,58,60,38:17:c3:c8:01:da,0
822,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,41,41,38:17:c3:c8:01:da,1
823,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
824,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,43,38,38:17:c3:c8:01:da,1
825,8c:85:90:b1:d0:3b,unknown,b4:5d:50:ce:2e:8a,AC,60,59,38:17:c3:c8:01:da,1
826,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
827,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
828,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,39,38:17:c3:c8:01:da,1
829,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
830,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,61,60,38:17:c3:c8:01:da,1
831,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
832,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
833,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,61,59,38:17:c3:c8:01:da,1
834,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
835,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
836,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
837,8c:85:90:b1:d0:3b,unknown,b4:5d:50:ce:2e:8a,AC,58,59,38:17:c3:c8:01:da,1
838,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
839,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,59,58,38:17:c3:c8:01:da,1
840,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
841,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,59,b4:5d:50:ce:2e:8a,0
842,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,61,60,38:17:c3:c8:01:da,1
843,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
844,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,62,b4:5d:50:ce:2e:8a,0
845,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
846,8c:85:90:b1:d0:3b,unknown,b4:5d:50:ce:2e:8a,AC,60,60,38:17:c3:c8:01:da,1
847,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
848,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,60,38:17:c3:c8:01:da,1
849,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
850,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
851,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,58,59,38:17:c3:c8:01:da,0
852,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,61,b4:5d:50:ce:2e:8a,0
853,8c:85:90:b1:d0:3b,unknown,38:17:c3:c8:01:da,AC,60,61,38:17:c3:c8:01:da,0
854,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
855,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
856,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,45,40,38:17:c3:c8:01:da,1
857,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
858,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,61,38:17:c3:c8:01:da,0
859,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,40,38:17:c3:c8:01:da,1
860,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
861,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,59,38:17:c3:c8:01:da,1
862,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
863,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
864,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
865,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,43,40,38:17:c3:c8:01:da,1
866,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
867,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,62,61,38:17:c3:c8:01:da,1
868,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
869,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
870,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,61,60,38:17:c3:c8:01:da,1
871,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,38,38:17:c3:c8:01:da,1
872,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,61,b4:5d:50:ce:2e:8a,0
873,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,60,38:17:c3:c8:01:da,0
874,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
875,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
876,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,59,38:17:c3:c8:01:da,1
877,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
878,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
879,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,59,59,38:17:c3:c8:01:da,1
880,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,GN,46,41,38:17:c3:c8:01:da,1
881,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,52,60,b4:5d:50:ce:2e:8a,0
882,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,60,59,38:17:c3:c8:01:da,1
883,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,39,38:17:c3:c8:01:da,1
884,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,60,b4:5d:50:ce:2e:8a,0
885,8c:85:90:b1:d0:3b,OS-X,38:17:c3:c8:01:da,AC,62,60,b4:5d:50:ce:2e:8a,1
886,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,43,38,38:17:c3:c8:01:da,1
887,8c:85:90:b1:d0:3b,OS-X,b4:5d:50:ce:2e:8a,AC,60,59,38:17:c3:c8:01:da,1
888,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,53,62,b4:5d:50:ce:2e:8a,0
889,14:f6:5a:b3:e7:f1,unknown,38:17:c3:c8:01:da,AC,44,37,38:17:c3:c8:01:da,1
890,3c:6a:a7:27:9d:b3,Win-10,b4:5d:50:ce:2e:8a,AC,54,62,b4:5d:50:ce:2e:8a,0
